Date,Price,Units Sold,Mean_Knife_Value,ROI,estimated_drops,Avg. Players,cs_go_weapon_Price,cs_go_weapon_2_Price,cs_go_weapon_3_Price,esports_2013_Price,esports_2013_winter_Price,esports_2014_summer_Price,operation_vanguard_Price,revolver_Price,winter_offensive_weapon_Price
2017-02-25,10.77,402.0,137.02948868312757,0.5580882812678405,616,389119.7,7.53,0.89,0.21,7.52,0.18,0.23,0.13,0.03,1.2
2017-02-26,10.84,357.0,135.41512560518035,0.5541497243594112,615,388566.95,7.48,0.88,0.21,7.68,0.18,0.24,0.14,0.03,1.19
2017-02-27,10.89,285.0,137.93371002783832,0.5490037616833005,614,388014.2,7.52,0.86,0.21,7.94,0.18,0.24,0.14,0.03,1.2
2017-02-28,11.02,486.0,139.22435642096343,0.5350233989992379,613,387461.45,7.71,0.89,0.21,8.04,0.19,0.24,0.14,0.03,1.17
2017-03-01,11.66,424.0,140.49957431614624,0.5132478329267249,553,386908.7,8.58,0.91,0.21,8.13,0.19,0.25,0.14,0.03,1.16
2017-03-02,11.65,362.0,139.1235574013556,0.5212028497323052,553,387079.3612903226,8.64,0.91,0.22,8.23,0.19,0.25,0.14,0.03,1.2
2017-03-03,12.2,396.0,139.1944373335754,0.49652705192743773,553,387250.02258064516,8.67,0.91,0.22,8.28,0.19,0.26,0.15,0.03,1.24
2017-03-04,12.19,387.0,138.98741751391913,0.4982773820935702,554,387420.68387096777,8.18,0.9,0.24,8.19,0.2,0.27,0.16,0.03,1.3
2017-03-05,11.68,303.0,139.3256233962721,0.5172632800733,554,387591.3451612903,7.79,0.88,0.25,8.11,0.21,0.29,0.15,0.03,1.32
2017-03-06,11.86,351.0,138.28281747760835,0.5236161290885877,554,387762.0064516129,7.98,0.89,0.26,8.01,0.21,0.32,0.15,0.03,1.32
2017-03-07,11.51,270.0,139.43048674655049,0.5412633372050266,554,387932.66774193547,8.18,0.87,0.27,8.07,0.22,0.36,0.15,0.03,1.29
2017-03-08,11.32,277.0,138.90082843137256,0.5472941043996403,555,388103.3290322581,8.24,0.91,0.28,8.13,0.22,0.33,0.16,0.03,1.27
2017-03-09,11.19,272.0,138.03951755022996,0.5556100723155588,555,388273.9903225807,8.17,0.93,0.29,7.93,0.21,0.31,0.15,0.03,1.31
2017-03-10,11.46,340.0,138.455991194626,0.5359693235217504,555,388444.6516129032,7.87,0.93,0.26,8.12,0.21,0.3,0.16,0.03,1.35
2017-03-11,11.04,322.0,138.91110348583882,0.5508894235766081,555,388615.31290322583,8.07,0.93,0.27,8.08,0.22,0.32,0.15,0.03,1.43
2017-03-12,11.32,415.0,137.93200735294116,0.5352437844307766,556,388785.9741935484,8.01,0.93,0.26,7.62,0.23,0.34,0.16,0.03,1.49
2017-03-13,11.1,303.0,138.84070170660857,0.5459443577595811,556,388956.635483871,7.68,0.93,0.24,7.72,0.24,0.35,0.16,0.03,1.53
2017-03-14,12.05,402.0,138.75492211328978,0.5092118352077476,556,389127.2967741936,7.83,0.96,0.24,8.22,0.25,0.35,0.16,0.03,1.51
2017-03-15,12.42,278.0,139.80439881384652,0.4929269348799658,517,389297.95806451613,7.9,0.96,0.24,8.06,0.26,0.36,0.17,0.03,1.46
2017-03-16,11.32,262.0,137.93140577342047,0.5263769457637153,517,389468.61935483874,7.4,0.94,0.23,8.25,0.27,0.35,0.16,0.03,1.31
2017-03-17,10.18,195.0,138.31102732389252,0.5769571905171589,517,389639.2806451613,7.1,0.93,0.24,8.01,0.28,0.35,0.17,0.03,1.51
2017-03-18,10.04,224.0,139.91505788549986,0.5836518197042192,517,389809.9419354839,6.82,0.9,0.24,8.11,0.29,0.32,0.17,0.03,1.36
2017-03-19,9.45,275.0,138.09241433672236,0.5917270075377203,518,389980.60322580644,6.36,0.87,0.24,8.18,0.29,0.31,0.17,0.03,1.35
2017-03-20,8.95,217.0,137.61447552045507,0.6183290043734286,518,390151.26451612904,6.0,0.86,0.25,8.05,0.3,0.32,0.17,0.03,1.31
2017-03-21,9.27,208.0,137.09599134592108,0.6135497310380783,518,390321.92580645165,5.97,0.88,0.25,7.92,0.28,0.33,0.18,0.03,1.28
2017-03-22,9.64,222.0,137.8875683248608,0.5853593641106286,518,390492.5870967742,6.01,0.87,0.26,7.95,0.26,0.34,0.18,0.03,1.31
2017-03-23,9.58,192.0,136.6981442447349,0.5865929305451034,518,390663.2483870968,6.63,0.87,0.25,7.53,0.26,0.33,0.18,0.03,1.26
2017-03-24,9.71,255.0,136.22371365892033,0.5762326273546273,519,390833.90967741935,6.03,0.82,0.25,6.85,0.24,0.3,0.18,0.03,1.19
2017-03-25,8.9,221.0,136.93312654320988,0.6220842674906962,519,391004.57096774195,6.01,0.83,0.25,7.09,0.26,0.29,0.18,0.03,1.17
2017-03-26,9.21,317.0,135.90795164609057,0.5929255352586497,519,391175.23225806456,5.87,0.82,0.24,7.18,0.24,0.29,0.18,0.03,1.21
2017-03-27,9.47,243.0,135.5343998426531,0.5833884559125084,519,391345.8935483871,5.85,0.82,0.23,7.13,0.24,0.27,0.17,0.03,1.15
2017-03-28,9.49,194.0,133.82354438997822,0.585867528578108,520,391516.5548387097,5.91,0.83,0.22,7.43,0.23,0.26,0.17,0.03,1.16
2017-03-29,9.57,188.0,133.52456560154926,0.5891238340174738,520,391687.21612903225,6.28,0.81,0.22,7.46,0.22,0.25,0.18,0.03,1.21
2017-03-30,9.34,193.0,134.68394526143788,0.6060006800778052,520,391857.87741935486,5.92,0.83,0.21,7.45,0.23,0.25,0.17,0.03,1.18
2017-03-31,9.27,287.0,136.11452895787943,0.5981566223706907,520,392028.5387096774,6.12,0.84,0.22,7.03,0.23,0.26,0.17,0.03,1.19
2017-04-01,9.11,273.0,137.3859573953038,0.6140288033565631,538,392199.2,5.87,0.82,0.22,7.52,0.23,0.27,0.17,0.03,1.13
2017-04-02,8.93,269.0,137.75616058460423,0.620068406187863,537,391520.20333333337,5.6,0.82,0.23,7.51,0.24,0.27,0.16,0.03,1.09
2017-04-03,8.83,253.0,136.80032770515612,0.6251267929203776,536,390841.20666666667,5.68,0.83,0.23,7.69,0.25,0.26,0.15,0.03,1.1
2017-04-04,9.17,255.0,137.5961394638102,0.6046878789761365,535,390162.21,5.77,0.82,0.23,7.46,0.25,0.27,0.16,0.03,1.11
2017-04-05,8.93,228.0,136.37554469256838,0.6127462850685332,534,389483.2133333333,5.58,0.77,0.23,7.59,0.24,0.26,0.16,0.03,1.11
2017-04-06,9.46,295.0,136.57271965020576,0.5950495192941115,533,388804.2166666667,5.6,0.8,0.22,7.21,0.24,0.26,0.16,0.03,1.11
2017-04-07,9.16,240.0,135.9318917634955,0.6200220607165133,532,388125.22000000003,6.02,0.74,0.23,7.32,0.24,0.28,0.16,0.03,1.1
2017-04-08,9.24,383.0,138.12303806584364,0.6358227403980176,531,387446.2233333333,5.97,0.77,0.22,7.23,0.25,0.3,0.17,0.03,1.08
2017-04-09,9.06,338.0,138.41942662188333,0.6473379449184754,530,386767.2266666667,5.77,0.74,0.21,6.72,0.24,0.3,0.17,0.03,1.04
2017-04-10,8.87,300.0,138.26113413822318,0.6622635813011382,529,386088.23,6.0,0.7,0.21,6.62,0.25,0.29,0.16,0.03,1.0
2017-04-11,9.36,269.0,137.25489512224647,0.617553667988911,529,385409.23333333334,6.1,0.72,0.2,7.19,0.24,0.3,0.16,0.03,1.02
2017-04-12,9.61,396.0,137.41651531106268,0.598876820502715,528,384730.2366666667,6.12,0.71,0.2,7.34,0.24,0.28,0.15,0.03,0.99
2017-04-13,9.48,330.0,137.9087751755023,0.603869847226438,527,384051.24,6.07,0.72,0.19,7.42,0.24,0.3,0.15,0.03,1.02
2017-04-14,9.38,240.0,137.15652066690876,0.6133346486009081,526,383372.24333333335,5.85,0.72,0.18,7.35,0.24,0.29,0.15,0.03,1.0
2017-04-15,9.34,319.0,137.27005389130963,0.6116829812269656,525,382693.24666666664,5.87,0.71,0.19,7.23,0.24,0.29,0.15,0.03,0.99
2017-04-16,9.32,302.0,138.324313362382,0.6076031952840589,524,382014.25,5.77,0.68,0.19,7.01,0.24,0.28,0.15,0.03,1.01
2017-04-17,9.3,335.0,139.47106278746065,0.6135225344375962,523,381335.25333333336,5.82,0.68,0.19,7.23,0.23,0.27,0.14,0.03,0.96
2017-04-18,9.18,276.0,139.89372379569113,0.6253780875298359,522,380656.25666666665,5.71,0.69,0.19,7.22,0.23,0.27,0.15,0.03,0.91
2017-04-19,9.15,301.0,140.12694066206728,0.637435829353622,521,379977.26,5.89,0.71,0.18,7.19,0.23,0.27,0.16,0.03,0.91
2017-04-20,9.48,339.0,140.43012723916723,0.6125258346549805,520,379298.2633333333,6.19,0.69,0.19,7.09,0.22,0.27,0.15,0.03,0.92
2017-04-21,9.56,347.0,140.84765171871217,0.6048389956279209,519,378619.26666666666,6.24,0.68,0.19,7.3,0.22,0.26,0.14,0.03,0.97
2017-04-22,9.44,312.0,140.2362459150327,0.6113710680739557,518,377940.27,6.31,0.69,0.19,7.33,0.21,0.24,0.14,0.03,0.96
2017-04-23,9.3,277.0,139.87508163882836,0.6231701297059578,517,377261.2733333333,6.21,0.71,0.18,7.11,0.2,0.24,0.13,0.03,0.94
2017-04-24,9.3,285.0,141.54512354756713,0.6394601594568569,516,376582.2766666667,6.56,0.68,0.18,7.21,0.2,0.25,0.13,0.03,0.92
2017-04-25,9.24,238.0,142.1983304587267,0.6392868594742139,516,375903.27999999997,6.53,0.65,0.17,7.15,0.21,0.25,0.14,0.03,0.94
2017-04-26,9.09,235.0,141.45337100580974,0.6477627940622793,515,375224.2833333333,6.14,0.66,0.18,7.35,0.2,0.26,0.13,0.03,0.93
2017-04-27,9.58,278.0,141.30578510045993,0.6245227358268111,514,374545.2866666667,6.61,0.68,0.19,7.43,0.2,0.25,0.13,0.03,0.92
2017-04-28,9.82,428.0,141.63395085935608,0.6093486948420898,513,373866.29,6.6,0.7,0.19,7.51,0.2,0.25,0.14,0.03,0.93
2017-04-29,10.1,425.0,142.22625765553136,0.5911481536375662,512,373187.29333333333,6.66,0.69,0.18,7.26,0.2,0.24,0.14,0.03,0.92
2017-04-30,9.97,310.0,141.42412121762288,0.6010230289604143,511,372508.29666666663,6.6,0.7,0.18,7.45,0.2,0.25,0.13,0.03,0.91
2017-05-01,9.87,322.0,140.28387962962967,0.607731328201171,493,371829.3,6.5,0.67,0.18,7.42,0.2,0.24,0.13,0.03,0.91
2017-05-02,9.8,265.0,142.1841879992738,0.6135286961135749,494,371911.8387096774,6.62,0.68,0.17,7.16,0.2,0.24,0.13,0.03,0.9
2017-05-03,10.11,261.0,144.19325774630843,0.6000848028320478,494,371994.3774193548,6.73,0.7,0.17,7.15,0.2,0.24,0.13,0.03,0.92
2017-05-04,9.94,282.0,145.3502420418785,0.6104603506589205,494,372076.91612903227,6.63,0.71,0.15,7.15,0.19,0.24,0.13,0.03,0.99
2017-05-05,10.29,375.0,142.7854960965868,0.5910685761248136,494,372159.4548387097,6.34,0.71,0.15,7.18,0.19,0.23,0.12,0.03,0.98
2017-05-06,10.14,377.0,142.86135061123218,0.6094726439813484,494,372241.9935483871,6.62,0.67,0.15,7.38,0.19,0.23,0.12,0.03,0.97
2017-05-07,9.95,359.0,142.27984915879932,0.6215279074418888,494,372324.5322580645,6.61,0.65,0.15,7.32,0.2,0.25,0.12,0.03,0.95
2017-05-08,10.05,297.0,141.6057195291697,0.6101100901303874,494,372407.07096774195,6.45,0.67,0.15,6.91,0.19,0.26,0.12,0.03,0.94
2017-05-09,10.12,280.0,142.16362530259016,0.6122324608725929,494,372489.60967741936,6.65,0.66,0.14,7.07,0.18,0.25,0.12,0.03,0.96
2017-05-10,10.36,286.0,144.43058309126118,0.6001430949738442,494,372572.14838709676,6.72,0.65,0.15,7.38,0.19,0.27,0.12,0.03,0.96
2017-05-11,10.56,283.0,144.29574776083274,0.5805383622905935,495,372654.68709677417,6.96,0.67,0.16,7.47,0.19,0.26,0.12,0.03,0.96
2017-05-12,10.68,355.0,144.36070621520213,0.5715544565917137,495,372737.2258064516,7.05,0.69,0.17,7.76,0.17,0.26,0.12,0.03,0.94
2017-05-13,10.68,361.0,143.54819432340838,0.6432028197222606,495,372819.76451612904,7.15,0.7,0.17,7.68,0.18,0.26,0.12,0.03,0.95
2017-05-14,10.56,292.0,142.7654229605422,0.6654695026161307,495,372902.30322580645,7.08,0.69,0.17,7.77,0.19,0.26,0.13,0.03,0.95
2017-05-15,10.31,263.0,144.050109174534,0.6894414257504788,495,372984.84193548386,6.92,0.68,0.17,7.45,0.19,0.26,0.13,0.03,0.92
2017-05-16,10.18,234.0,144.86961819172114,0.7053219501003727,495,373067.38064516126,7.11,0.71,0.17,7.74,0.2,0.26,0.12,0.03,0.95
2017-05-17,10.68,261.0,144.70148741224884,0.5990137702499195,495,373149.9193548387,7.29,0.7,0.18,7.91,0.21,0.27,0.13,0.03,0.95
2017-05-18,10.66,281.0,145.00282561728397,0.6076333110262964,495,373232.45806451613,7.52,0.72,0.19,7.53,0.2,0.27,0.13,0.03,0.97
2017-05-19,10.82,277.0,146.72155446623094,0.6044859605514606,495,373314.99677419354,7.27,0.71,0.19,7.69,0.2,0.27,0.12,0.03,0.97
2017-05-20,10.61,315.0,144.52673789639312,0.6011001842394194,496,373397.53548387095,7.55,0.7,0.18,7.78,0.2,0.26,0.13,0.03,0.95
2017-05-21,10.55,277.0,146.2126663943355,0.6101038394868223,496,373480.0741935484,7.59,0.69,0.17,7.87,0.19,0.25,0.13,0.03,0.94
2017-05-22,9.98,283.0,145.71721160130718,0.6345740045709499,496,373562.6129032258,7.11,0.67,0.17,7.7,0.2,0.25,0.12,0.03,0.94
2017-05-23,10.71,269.0,146.28565737714842,0.596371282705939,496,373645.1516129032,7.24,0.71,0.17,8.07,0.19,0.26,0.12,0.03,0.93
2017-05-24,8.56,397.0,145.09747839506173,0.6781526612417119,496,373727.69032258063,5.73,0.57,0.14,6.67,0.17,0.21,0.1,0.03,0.82
2017-05-25,8.96,290.0,143.34845636649717,0.6699626313726269,496,373810.22903225804,5.54,0.57,0.14,6.56,0.17,0.22,0.12,0.03,0.8
2017-05-26,9.13,250.0,145.4709890462358,0.6677765417611193,496,373892.7677419355,5.62,0.6,0.14,7.11,0.17,0.22,0.11,0.03,0.86
2017-05-27,9.59,392.0,144.86106082062457,0.6241536712284133,496,373975.3064516129,5.72,0.6,0.14,7.25,0.17,0.22,0.11,0.03,0.89
2017-05-28,9.79,341.0,144.2413097010409,0.6173509006521686,496,374057.8451612903,5.64,0.57,0.14,7.25,0.16,0.22,0.11,0.03,0.82
2017-05-29,9.83,233.0,144.0483304889857,0.6214522438374007,497,374140.3838709677,5.52,0.62,0.14,7.13,0.17,0.22,0.12,0.03,0.87
2017-05-30,10.11,310.0,144.7263286734447,0.6057196019693365,497,374222.9225806452,6.09,0.61,0.14,7.47,0.16,0.22,0.11,0.03,0.82
2017-05-31,10.58,397.0,145.3238705519245,0.5893095321100917,497,374305.4612903226,6.11,0.63,0.15,7.52,0.16,0.23,0.11,0.03,0.85
2017-06-01,10.52,334.0,145.00901676349554,0.5910200168563515,513,374388.0,6.26,0.63,0.14,7.51,0.17,0.23,0.12,0.03,0.89
2017-06-02,10.41,276.0,146.1693776325345,0.5964553743515717,514,374494.7,6.26,0.65,0.15,7.65,0.16,0.23,0.12,0.03,0.94
2017-06-03,10.75,297.0,145.89948865286857,0.5719943304917096,514,374601.4,6.43,0.66,0.15,7.58,0.17,0.24,0.13,0.03,0.96
2017-06-04,10.35,305.0,146.1616015795207,0.5883791584424006,514,374708.1,6.18,0.66,0.15,7.73,0.16,0.24,0.12,0.03,0.95
2017-06-05,10.8,323.0,145.99006551077218,0.5733474104636592,514,374814.8,6.19,0.67,0.15,7.93,0.16,0.23,0.12,0.03,0.93
2017-06-06,10.45,234.0,147.67912052166542,0.5898620801275303,514,374921.5,6.33,0.64,0.16,7.73,0.16,0.24,0.12,0.03,0.84
2017-06-07,10.66,270.0,148.63789173323653,0.5698654391866999,514,375028.2,6.39,0.64,0.15,7.88,0.16,0.23,0.12,0.03,0.82
2017-06-08,10.74,307.0,148.2275118010167,0.5763206399798589,514,375134.9,6.34,0.64,0.15,7.87,0.17,0.22,0.12,0.03,0.84
2017-06-09,10.66,296.0,145.8827543875575,0.5654076580201713,515,375241.6,6.63,0.63,0.16,7.95,0.17,0.22,0.12,0.03,0.86
2017-06-10,9.95,251.0,144.27220872670054,0.6000819800839723,515,375348.3,6.38,0.63,0.16,7.79,0.17,0.21,0.12,0.03,0.89
2017-06-11,9.49,264.0,146.01739388162673,0.6169924581722143,515,375455.0,6.25,0.63,0.16,7.78,0.17,0.22,0.11,0.03,0.87
2017-06-12,9.57,243.0,147.34485602759622,0.6276555877143432,515,375561.7,6.25,0.63,0.15,7.86,0.17,0.21,0.11,0.03,0.87
2017-06-13,10.18,367.0,144.98116890583395,0.643705054637463,515,375668.4,6.28,0.62,0.16,7.77,0.17,0.2,0.11,0.03,0.86
2017-06-14,10.41,266.0,145.54678991164363,0.6356588667112644,515,375775.1,6.21,0.61,0.15,7.94,0.17,0.19,0.11,0.03,0.89
2017-06-15,10.38,322.0,144.60008530016947,0.6359344096908526,515,375881.8,6.17,0.6,0.15,7.93,0.17,0.19,0.11,0.03,0.91
2017-06-16,10.03,324.0,143.21402895787946,0.659274368848098,516,375988.5,6.29,0.61,0.16,7.33,0.16,0.18,0.1,0.03,0.91
2017-06-17,10.3,263.0,143.67192474582424,0.7373425304746686,516,376095.2,6.23,0.61,0.15,8.05,0.17,0.18,0.11,0.03,0.91
2017-06-18,10.13,241.0,142.67599343379328,0.6711421678363203,516,376201.9,6.42,0.56,0.15,8.01,0.16,0.19,0.11,0.03,0.89
2017-06-19,10.03,222.0,144.5208945170661,0.7469660237732473,516,376308.6,6.23,0.56,0.14,7.8,0.15,0.19,0.11,0.03,0.91
2017-06-20,9.93,263.0,144.11564324618737,0.7526946194446478,516,376415.3,6.04,0.55,0.14,7.73,0.15,0.19,0.11,0.03,0.89
2017-06-21,10.07,238.0,144.11925021181312,0.7360868758708806,516,376522.0,6.23,0.54,0.13,7.47,0.14,0.18,0.1,0.03,0.89
2017-06-22,10.06,295.0,140.99753246792545,0.7500715472700732,517,376628.7,6.64,0.52,0.12,7.56,0.14,0.18,0.1,0.03,0.88
2017-06-23,10.09,329.0,137.28933412006776,0.5803002754290322,517,376735.4,6.46,0.56,0.12,7.94,0.13,0.17,0.09,0.03,0.79
2017-06-24,10.3,327.0,135.03480797627697,0.5660837165423769,517,376842.1,6.52,0.59,0.12,7.74,0.13,0.16,0.1,0.03,0.81
2017-06-25,9.9,276.0,134.56025841200676,0.5892560695808896,517,376948.8,6.11,0.53,0.12,7.69,0.13,0.16,0.09,0.03,0.8
2017-06-26,9.65,268.0,135.83184168482208,0.6150318795361018,517,377055.5,5.76,0.54,0.11,7.71,0.12,0.15,0.09,0.03,0.83
2017-06-27,9.99,254.0,135.39678969983055,0.5618759934735668,517,377162.2,6.11,0.57,0.12,7.51,0.13,0.16,0.09,0.03,0.84
2017-06-28,10.04,264.0,137.42642347494552,0.5609749502621914,517,377268.9,6.17,0.55,0.11,7.54,0.14,0.17,0.1,0.03,0.85
2017-06-29,9.9,322.0,137.91072228274027,0.5732218250733138,518,377375.6,6.03,0.56,0.12,7.56,0.14,0.16,0.1,0.03,0.86
2017-06-30,10.27,307.0,138.90675517429193,0.5526207748155003,518,377482.3,6.37,0.56,0.12,7.82,0.14,0.18,0.09,0.03,0.89
2017-07-01,10.14,347.0,139.83197712418303,0.5816902573420119,501,377589.0,6.36,0.56,0.12,7.58,0.14,0.18,0.1,0.03,0.88
2017-07-02,10.01,247.0,138.43857316630357,0.5787363117203207,501,377486.95806451613,6.0,0.58,0.12,7.87,0.14,0.19,0.1,0.03,0.82
2017-07-03,9.97,270.0,140.58213077947227,0.5843157502004811,501,377384.91612903227,6.16,0.55,0.12,7.72,0.14,0.18,0.1,0.03,0.89
2017-07-04,10.0,270.0,143.41625907770515,0.5859823096666666,501,377282.8741935484,6.7,0.55,0.12,7.75,0.14,0.18,0.09,0.03,0.88
2017-07-05,9.37,215.0,143.29926116557732,0.622122378066682,501,377180.83225806453,6.26,0.53,0.11,7.61,0.13,0.17,0.09,0.03,0.85
2017-07-06,9.83,229.0,144.16438819293148,0.605776010905896,500,377078.79032258067,6.57,0.54,0.12,7.55,0.14,0.17,0.1,0.03,0.91
2017-07-07,9.85,250.0,143.8207219498911,0.6071245598024784,500,376976.7483870968,6.57,0.59,0.12,7.55,0.14,0.17,0.1,0.03,0.94
2017-07-08,10.12,317.0,145.0822443718228,0.5985217838327811,500,376874.70645161293,6.68,0.61,0.13,7.91,0.14,0.16,0.1,0.03,0.92
2017-07-09,9.95,217.0,143.78751152868554,0.6111866447426069,500,376772.664516129,6.55,0.59,0.13,7.8,0.13,0.16,0.1,0.03,0.92
2017-07-10,9.56,309.0,145.30665855725007,0.6257739515741996,500,376670.62258064514,6.42,0.56,0.12,7.64,0.13,0.16,0.1,0.03,0.9
2017-07-11,9.93,324.0,144.2909925865408,0.6130284345242448,500,376568.5806451613,6.64,0.55,0.12,7.89,0.13,0.16,0.1,0.03,0.88
2017-07-12,10.09,355.0,144.4338966957153,0.6165860923291695,500,376466.5387096774,6.67,0.54,0.13,7.82,0.13,0.17,0.1,0.03,0.89
2017-07-13,10.1,207.0,145.54561147421933,0.6125409934944687,500,376364.49677419354,6.54,0.51,0.13,8.15,0.13,0.17,0.09,0.03,0.92
2017-07-14,10.39,266.0,147.66802311788913,0.6026410737887015,499,376262.4548387097,6.97,0.56,0.13,8.15,0.15,0.17,0.1,0.03,0.9
2017-07-15,10.41,266.0,145.91422352335996,0.5999003444651785,499,376160.4129032258,6.81,0.59,0.13,8.08,0.14,0.17,0.09,0.03,0.93
2017-07-16,9.9,224.0,145.42054917090292,0.6157621923814759,499,376058.37096774194,6.64,0.58,0.13,7.98,0.14,0.18,0.09,0.03,0.91
2017-07-17,10.22,313.0,146.16909080731057,0.6054269201269773,499,375956.3290322581,6.37,0.54,0.13,7.93,0.14,0.17,0.09,0.03,0.9
2017-07-18,10.13,266.0,146.45706995884774,0.6170732076285418,499,375854.2870967742,6.46,0.59,0.13,7.82,0.14,0.19,0.09,0.03,0.92
2017-07-19,10.01,229.0,149.93316551682403,0.6356644194462612,499,375752.24516129034,6.71,0.6,0.15,7.87,0.14,0.19,0.1,0.03,0.96
2017-07-20,9.69,217.0,149.8381577705156,0.6463658945422229,499,375650.2032258065,6.87,0.59,0.15,8.26,0.14,0.18,0.1,0.03,0.94
2017-07-21,10.24,318.0,149.19790020576127,0.6142119376813663,498,375548.1612903226,7.12,0.61,0.14,7.79,0.14,0.19,0.09,0.03,0.99
2017-07-22,10.48,280.0,149.82456197046724,0.5977885082936452,498,375446.11935483874,7.13,0.6,0.13,8.11,0.14,0.19,0.09,0.03,1.03
2017-07-23,9.83,196.0,149.77355879327044,0.6824946392329622,498,375344.0774193549,7.08,0.55,0.12,8.02,0.13,0.17,0.09,0.03,1.01
2017-07-24,9.8,246.0,150.28598880416365,0.7029440846883468,498,375242.035483871,6.87,0.55,0.11,7.89,0.13,0.18,0.08,0.03,1.01
2017-07-25,10.36,296.0,150.32964575768577,0.6774955491304964,498,375139.9935483871,6.75,0.57,0.11,8.05,0.13,0.17,0.09,0.03,1.01
2017-07-26,10.39,279.0,149.74058475550717,0.66965295704328,498,375037.9516129032,7.16,0.6,0.12,8.07,0.13,0.18,0.1,0.03,1.05
2017-07-27,10.69,303.0,150.03916158315175,0.6619862337227468,498,374935.90967741935,7.19,0.65,0.13,8.03,0.15,0.18,0.1,0.03,1.09
2017-07-28,10.83,301.0,152.6910502299685,0.6546963575211985,497,374833.8677419355,7.32,0.71,0.14,8.45,0.16,0.2,0.1,0.03,1.09
2017-07-29,10.86,305.0,153.21423450738322,0.658609136607467,497,374731.8258064516,7.67,0.71,0.11,8.54,0.15,0.2,0.1,0.03,1.13
2017-07-30,10.94,268.0,154.55601667271853,0.6420681093468166,497,374629.78387096775,7.69,0.69,0.12,8.22,0.15,0.2,0.1,0.03,1.13
2017-07-31,10.9,290.0,152.42413162672477,0.6579471644561286,497,374527.7419354839,7.73,0.67,0.13,8.32,0.17,0.21,0.1,0.03,1.12
2017-08-01,10.96,319.0,154.41308127572015,0.6513478119230942,497,374425.7,8.1,0.7,0.13,8.39,0.17,0.21,0.1,0.03,1.13
2017-08-02,10.79,260.0,156.38639427499396,0.6604711884647834,496,373779.7774193548,7.93,0.69,0.14,7.97,0.17,0.21,0.1,0.03,1.15
2017-08-03,10.96,281.0,156.47366969256836,0.6608284309795577,495,373133.8548387097,8.03,0.68,0.13,7.7,0.17,0.2,0.1,0.03,1.17
2017-08-04,10.89,330.0,157.14868866497218,0.66942340563401,494,372487.9322580645,8.01,0.64,0.13,8.08,0.16,0.2,0.1,0.03,1.23
2017-08-05,11.21,435.0,156.31029314935853,0.6414929995026857,494,371842.0096774194,7.81,0.71,0.13,8.49,0.16,0.21,0.1,0.03,1.26
2017-08-06,11.49,409.0,157.1759294359719,0.6221624233489289,493,371196.0870967742,7.5,0.71,0.14,8.34,0.16,0.21,0.1,0.03,1.21
2017-08-07,11.16,318.0,157.4326787097555,0.6416678480578107,492,370550.16451612907,7.53,0.66,0.14,8.34,0.14,0.21,0.1,0.03,1.15
2017-08-08,11.5,400.0,158.88314079520697,0.6545018876461038,491,369904.2419354839,8.02,0.64,0.14,8.2,0.14,0.21,0.1,0.03,1.17
2017-08-09,11.14,274.0,157.33422179859602,0.6355805528470184,490,369258.3193548387,7.75,0.63,0.13,8.12,0.15,0.21,0.1,0.03,1.1
2017-08-10,11.23,313.0,155.972889100702,0.6481828063077976,489,368612.39677419356,7.49,0.65,0.13,8.17,0.16,0.2,0.09,0.03,1.17
2017-08-11,11.33,362.0,157.5852757201646,0.702834058058897,488,367966.4741935484,7.58,0.68,0.12,8.33,0.16,0.19,0.1,0.03,1.16
2017-08-12,11.17,351.0,157.93327060639072,0.7411793702090399,488,367320.55161290325,7.61,0.68,0.12,8.2,0.15,0.21,0.1,0.03,1.17
2017-08-13,11.15,503.0,155.7343700375212,0.654480031984682,487,366674.62903225806,7.31,0.66,0.12,7.95,0.16,0.2,0.09,0.03,1.13
2017-08-14,11.25,296.0,156.63361244250785,0.6465887999504133,486,366028.7064516129,7.24,0.62,0.12,8.06,0.16,0.2,0.09,0.03,1.1
2017-08-15,11.33,418.0,156.31593563907043,0.6320741346162273,485,365382.78387096775,7.56,0.65,0.13,8.39,0.14,0.19,0.09,0.03,1.05
2017-08-16,11.59,360.0,157.49677045509563,0.626172880035271,484,364736.86129032256,7.31,0.63,0.12,8.2,0.15,0.19,0.09,0.03,1.08
2017-08-17,11.8,481.0,158.63720085935608,0.6208456075969485,483,364090.93870967743,7.05,0.64,0.12,7.72,0.15,0.19,0.09,0.03,1.08
2017-08-18,11.85,329.0,158.57637566569835,0.6183748703727168,482,363445.01612903224,7.28,0.67,0.13,7.88,0.15,0.19,0.09,0.03,1.12
2017-08-19,11.73,324.0,158.51837745098038,0.6136757127547435,482,362799.0935483871,7.22,0.65,0.13,8.05,0.15,0.19,0.09,0.03,1.12
2017-08-20,12.15,446.0,157.94385717743884,0.588719869769366,481,362153.1709677419,6.68,0.64,0.13,7.71,0.15,0.18,0.09,0.03,1.09
2017-08-21,11.5,246.0,158.20815746792545,0.6148198979761904,480,361507.24838709674,6.79,0.59,0.13,7.83,0.14,0.18,0.08,0.03,1.06
2017-08-22,11.55,331.0,156.3168786916001,0.6121024225385528,479,360861.3258064516,6.88,0.58,0.13,7.99,0.14,0.17,0.09,0.03,1.07
